date,time,temp,humidity,pressure,sunshine_hours,cloud_coverage,low_mid_cloud_coverage,sea_temp,so2,co,o3,no2,pm10,pm25,plant_idx
2024-06-08,10,20.6,91.0,1001.0,0.0,10.0,10.0,16.5,0.002,0.2,0.038,0.01,11,3,1
2024-06-08,11,21.3,88.0,1001.1,0.0,9.0,9.0,16.5,0.002,0.2,0.041,0.009,17,11,1
2024-06-08,12,22.9,80.0,1000.9,0.2,8.0,8.0,16.6,0.002,0.1,0.049,0.002,12,7,1
2024-06-08,13,24.6,74.0,1000.4,0.9,6.0,6.0,16.6,0.002,0.1,0.048,0.003,6,6,1
2024-06-08,14,24.7,71.0,999.8,0.9,8.0,3.0,16.7,0.002,0.1,0.05,0.003,11,0,1
2024-06-08,15,24.5,72.0,999.2,1.0,6.0,0.0,16.6,0.002,0.1,0.05,0.004,15,14,1
2024-06-08,16,22.9,77.0,998.7,1.0,8.0,0.0,16.7,0.002,0.1,0.042,0.013,14,7,1
2024-06-08,17,23.5,77.0,998.6,0.8,7.0,0.0,16.8,0.002,0.1,0.048,0.003,10,5,1
2024-06-08,18,22.1,82.0,998.6,0.7,6.0,0.0,16.8,0.002,0.1,0.049,0.004,9,4,1
2024-06-08,19,20.0,91.0,998.6,0.4,8.0,0.0,17.1,0.002,0.1,0.049,0.003,10,6,1
2024-06-08,20,19.3,94.0,998.9,0.0,8.0,4.0,17.3,0.002,0.1,0.049,0.003,7,5,1
2024-06-08,21,19.2,95.0,998.8,0.0,8.0,0.0,17.2,0.002,0.2,0.049,0.003,9,2,1
2024-06-08,22,19.4,95.0,999.3,0.0,10.0,6.0,17.1,0.002,0.1,0.049,0.003,6,4,1
2024-06-08,23,19.4,94.0,999.0,0.0,9.0,5.0,17.0,0.002,0.1,0.045,0.003,10,5,1
2024-06-09,1,19.1,97.0,999.1,0.0,9.0,6.0,16.8,0.002,0.1,0.045,0.002,6,5,1
2024-06-09,2,19.2,98.0,999.2,0.0,10.0,10.0,16.7,0.002,0.1,0.045,0.003,4,0,1
2024-06-09,3,18.9,98.0,999.1,0.0,10.0,10.0,16.7,0.002,0.1,0.045,0.003,2,0,1
2024-06-09,4,18.8,98.0,998.9,0.0,10.0,7.0,16.7,0.002,0.1,0.045,0.003,2,0,1
2024-06-09,5,18.7,99.0,998.9,0.0,10.0,10.0,16.7,0.002,0.1,0.043,0.003,7,4,1
2024-06-09,6,18.4,98.0,999.2,0.0,9.0,0.0,16.7,0.002,0.1,0.036,0.003,8,4,1
2024-06-09,7,19.3,98.0,999.7,0.0,8.0,0.0,16.8,0.002,0.1,0.034,0.008,6,2,1
2024-06-09,8,21.5,90.0,999.9,0.8,9.0,0.0,16.8,0.002,0.2,0.032,0.011,11,6,1
2024-06-09,9,20.8,86.0,1000.2,0.3,10.0,2.0,16.9,0.002,0.1,0.039,0.003,6,0,1
2024-06-09,10,22.4,82.0,1000.3,0.4,9.0,0.0,16.9,0.002,0.1,0.033,0.012,3,0,1
2024-06-09,11,22.3,83.0,1000.4,0.3,8.0,0.0,16.9,0.002,0.2,0.043,0.003,5,5,1
2024-06-09,12,23.7,76.0,1000.5,1.0,9.0,0.0,17.0,0.002,0.1,0.044,0.002,3,0,1
2024-06-09,13,22.0,84.0,1000.6,0.5,10.0,10.0,17.1,0.002,0.1,0.046,0.005,6,6,1
2024-06-09,14,23.1,81.0,1000.2,0.3,9.0,0.0,17.3,0.002,0.1,0.047,0.005,12,7,1
2024-06-09,15,23.4,82.0,999.6,0.8,6.0,0.0,17.2,0.002,0.1,0.049,0.004,9,6,1
2024-06-09,16,23.2,73.0,999.5,1.0,10.0,10.0,16.9,0.002,0.1,0.048,0.004,6,1,1
2024-06-09,17,23.0,79.0,999.7,1.0,0.0,0.0,16.9,0.002,0.1,0.051,0.003,7,4,1
2024-06-09,18,21.8,80.0,999.7,1.0,0.0,0.0,17.2,0.002,0.1,0.049,0.002,10,6,1
2024-06-09,19,20.3,86.0,999.8,1.0,0.0,0.0,17.3,0.002,0.1,0.053,0.002,10,8,1
2024-06-09,20,19.1,91.0,1000.2,0.5,0.0,0.0,17.9,0.002,0.2,0.062,0.002,16,10,1
2024-06-09,21,19.8,88.0,1000.6,0.0,0.0,0.0,18.2,0.002,0.2,0.063,0.002,13,7,1
2024-06-09,22,20.1,85.0,1001.1,0.0,6.0,0.0,17.7,0.002,0.2,0.072,0.003,20,16,1
2024-06-09,23,20.2,72.0,1000.8,0.0,2.0,0.0,17.5,0.002,0.2,0.079,0.002,21,13,1
2024-06-10,1,19.1,90.0,1000.0,0.0,7.0,0.0,0.0,0.002,0.3,0.058,0.007,17,12,1
2024-06-10,2,18.6,84.0,1000.1,0.0,9.0,0.0,0.0,0.002,0.2,0.055,0.008,20,11,1
2024-06-10,3,17.6,96.0,1000.2,0.0,10.0,10.0,0.0,0.002,0.2,0.062,0.007,14,0,1
2024-06-10,4,18.7,92.0,1000.4,0.0,3.0,0.0,0.0,0.002,0.2,0.066,0.003,16,15,1
2024-06-10,5,18.2,96.0,1000.7,0.0,5.0,0.0,0.0,0.002,0.2,0.063,0.003,17,9,1
2024-06-10,6,19.2,93.0,1001.0,0.0,8.0,0.0,0.0,0.002,0.2,0.059,0.005,17,11,1
2024-06-10,7,20.4,88.0,1001.2,0.0,8.0,0.0,0.0,0.002,0.2,0.06,0.006,22,13,1
2024-06-10,8,21.6,84.0,1000.6,0.8,6.0,0.0,0.0,0.002,0.2,0.051,0.009,12,11,1
2024-06-10,9,22.0,84.0,1000.6,0.8,7.0,0.0,0.0,0.002,0.2,0.054,0.006,6,0,1
2024-06-10,10,23.2,80.0,1000.2,0.8,7.0,0.0,0.0,0.002,0.2,0.057,0.004,4,0,1
2024-06-10,11,24.8,74.0,999.6,1.0,2.0,0.0,0.0,0.002,0.2,0.061,0.005,17,9,1
2024-06-10,12,25.2,71.0,999.4,1.0,1.0,0.0,0.0,0.002,0.2,0.066,0.005,18,8,1
2024-06-10,13,26.2,70.0,999.5,1.0,0.0,0.0,0.0,0.002,0.2,0.074,0.005,27,14,1
2024-06-10,14,25.6,69.0,999.2,1.0,0.0,0.0,0.0,0.002,0.2,0.079,0.004,22,15,1
2024-06-10,15,25.0,70.0,998.8,1.0,0.0,0.0,0.0,0.002,0.2,0.078,0.003,10,0,1
2024-06-10,16,26.5,62.0,998.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2024-06-10,17,25.2,64.0,998.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2024-06-10,18,22.2,77.0,998.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2024-06-10,19,21.6,67.0,999.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2024-06-10,20,20.9,81.0,999.2,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2024-06-10,21,19.3,92.0,999.6,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2024-06-10,22,19.3,93.0,1000.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2024-06-10,23,20.3,92.0,1000.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2024-06-11,1,19.1,97.0,1000.5,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2024-06-11,2,18.7,98.0,1000.5,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2024-06-11,3,18.7,98.0,1000.1,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2024-06-11,4,18.1,98.0,999.9,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2024-06-11,5,18.0,98.0,1000.2,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2024-06-11,6,18.2,98.0,1000.1,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2024-06-11,7,19.2,98.0,1000.2,0.4,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2024-06-11,8,19.9,96.0,1000.5,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2024-06-11,9,21.6,89.0,1000.2,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2024-06-11,10,21.6,88.0,1000.1,0.0,10.0,10.0,0.0,0.002,0.3,0.079,0.004,21,10,1
2024-06-11,11,22.1,84.0,1000.3,0.0,10.0,10.0,0.0,0.002,0.3,0.079,0.005,28,17,1
2024-06-11,12,24.3,81.0,999.7,0.0,10.0,10.0,0.0,0.002,0.3,0.081,0.004,16,15,1
2024-06-11,13,23.7,81.0,999.2,0.1,10.0,10.0,0.0,0.002,0.3,0.079,0.003,13,0,1
2024-06-11,14,23.3,79.0,999.0,0.0,10.0,10.0,0.0,0.002,0.3,0.077,0.004,19,14,1
2024-06-11,15,23.0,80.0,999.0,0.0,10.0,10.0,0.0,0.002,0.3,0.077,0.006,11,0,1
2024-06-11,16,22.5,82.0,998.8,0.1,10.0,10.0,0.0,0.002,0.3,0.074,0.012,16,0,1
2024-06-11,17,21.9,85.0,998.7,0.2,10.0,10.0,0.0,0.002,0.3,0.08,0.004,34,25,1
2024-06-11,18,21.1,89.0,998.3,0.4,10.0,10.0,0.0,0.002,0.3,0.075,0.003,17,17,1
2024-06-11,19,20.6,93.0,998.3,0.1,8.0,8.0,0.0,0.002,0.3,0.072,0.004,19,18,1
2024-06-11,20,19.3,96.0,998.2,0.3,6.0,6.0,0.0,0.002,0.3,0.072,0.003,18,14,1
2024-06-11,21,19.1,98.0,998.5,0.0,3.0,3.0,0.0,0.002,0.3,0.068,0.004,17,16,1
2024-06-11,22,18.6,98.0,998.7,0.0,8.0,0.0,0.0,0.002,0.2,0.064,0.005,9,0,1
2024-06-11,23,18.5,97.0,998.7,0.0,2.0,0.0,0.0,0.002,0.3,0.061,0.005,15,12,1
2024-06-12,1,18.4,98.0,997.6,0.0,10.0,10.0,0.0,0.002,0.2,0.054,0.008,8,7,1
2024-06-12,2,17.6,98.0,996.9,0.0,10.0,10.0,0.0,0.002,0.3,0.056,0.006,6,0,1
2024-06-12,3,17.7,98.0,997.0,0.0,10.0,10.0,0.0,0.002,0.2,0.06,0.002,12,9,1
2024-06-12,4,17.5,98.0,997.1,0.0,10.0,10.0,0.0,0.002,0.3,0.057,0.003,14,14,1
2024-06-12,5,18.2,98.0,998.1,0.0,10.0,10.0,0.0,0.002,0.3,0.058,0.003,8,7,1
2024-06-12,6,17.8,98.0,998.5,0.0,10.0,10.0,0.0,0.002,0.2,0.056,0.003,3,0,1
2024-06-12,7,18.0,98.0,998.1,0.0,10.0,10.0,0.0,0.002,0.2,0.051,0.011,8,7,1
2024-06-12,8,18.5,96.0,998.8,0.1,10.0,10.0,0.0,0.002,0.2,0.057,0.005,6,6,1
2024-06-12,9,18.6,96.0,999.3,0.0,10.0,10.0,0.0,0.002,0.2,0.059,0.004,6,0,1
2024-06-12,10,20.1,89.0,999.1,0.0,10.0,10.0,0.0,0.002,0.2,0.062,0.002,15,6,1
2024-06-12,11,20.5,87.0,998.7,0.0,10.0,10.0,0.0,0.002,0.2,0.065,0.003,13,13,1
2024-06-12,12,21.2,81.0,998.4,0.1,10.0,10.0,0.0,0.002,0.2,0.07,0.003,16,9,1
2024-06-12,13,23.4,72.0,998.0,0.9,5.0,0.0,0.0,0.002,0.2,0.071,0.003,16,8,1
2024-06-12,14,24.5,72.0,996.9,1.0,5.0,0.0,0.0,0.002,0.2,0.069,0.003,18,14,1
2024-06-12,15,24.1,65.0,996.4,0.9,6.0,0.0,0.0,0.002,0.2,0.072,0.004,10,7,1
2024-06-12,16,24.2,63.0,996.4,1.0,7.0,0.0,0.0,0.002,0.2,0.073,0.004,21,11,1
2024-06-12,17,25.8,52.0,996.4,1.0,5.0,0.0,0.0,0.002,0.2,0.068,0.006,15,11,1
2024-06-12,18,23.1,68.0,996.5,1.0,4.0,0.0,0.0,0.003,0.0,0.065,0.013,65,44,1
2024-06-12,19,22.0,72.0,996.5,1.0,0.0,0.0,0.0,0.002,0.0,0.055,0.011,101,73,1
2024-06-12,20,20.6,77.0,996.4,0.2,0.0,0.0,0.0,0.002,0.4,0.065,0.003,6,0,1
2024-06-12,21,18.0,91.0,996.7,0.0,0.0,0.0,0.0,0.002,0.3,0.06,0.003,5,0,1
2024-06-12,22,18.9,89.0,997.3,0.0,0.0,0.0,0.0,0.002,0.3,0.061,0.003,9,6,1
2024-06-12,23,19.0,91.0,997.0,0.0,0.0,0.0,0.0,0.002,0.2,0.053,0.004,11,8,1
2024-06-13,1,19.3,94.0,996.4,0.0,0.0,0.0,0.0,0.002,0.2,0.048,0.003,5,0,1
2024-06-13,2,19.0,95.0,996.1,0.0,0.0,0.0,0.0,0.002,0.2,0.034,0.003,16,16,1
2024-06-13,3,19.2,97.0,996.2,0.0,0.0,0.0,0.0,0.002,0.2,0.025,0.005,21,12,1
2024-06-13,4,18.9,96.0,996.4,0.0,0.0,0.0,0.0,0.002,0.2,0.025,0.007,18,16,1
2024-06-13,5,19.0,97.0,996.2,0.0,0.0,0.0,0.0,0.002,0.2,0.024,0.01,18,12,1
2024-06-13,6,19.2,97.0,996.5,0.0,0.0,0.0,0.0,0.002,0.2,0.04,0.007,11,0,1
2024-06-13,7,21.3,87.0,997.2,0.9,0.0,0.0,0.0,0.002,0.2,0.037,0.008,12,10,1
2024-06-13,8,23.5,75.0,997.5,1.0,0.0,0.0,0.0,0.002,0.2,0.035,0.006,17,11,1
2024-06-13,9,24.5,67.0,997.0,1.0,0.0,0.0,0.0,0.002,0.2,0.049,0.003,18,16,1
2024-06-13,10,25.6,59.0,996.7,1.0,0.0,0.0,0.0,0.002,0.2,0.047,0.006,19,16,1
2024-06-13,11,26.2,50.0,996.3,1.0,0.0,0.0,0.0,0.002,0.2,0.053,0.003,15,14,1
2024-06-13,12,26.2,55.0,996.7,1.0,0.0,0.0,0.0,0.002,0.2,0.057,0.002,19,15,1
2024-06-13,13,26.0,65.0,996.9,1.0,0.0,0.0,0.0,0.002,0.2,0.059,0.003,26,9,1
2024-06-13,14,25.5,71.0,996.4,1.0,0.0,0.0,0.0,0.002,0.2,0.057,0.002,13,9,1
2024-06-13,15,25.5,67.0,996.2,1.0,0.0,0.0,0.0,0.002,0.2,0.054,0.003,12,10,1
2024-06-13,16,25.6,67.0,996.3,1.0,0.0,0.0,0.0,0.002,0.2,0.051,0.002,11,11,1
2024-06-13,17,24.8,72.0,996.1,1.0,0.0,0.0,0.0,0.002,0.2,0.048,0.002,17,12,1
2024-06-13,18,24.0,74.0,996.1,1.0,0.0,0.0,0.0,0.002,0.2,0.042,0.002,23,14,1
2024-06-13,19,22.0,84.0,996.1,1.0,0.0,0.0,0.0,0.002,0.2,0.041,0.002,16,15,1
2024-06-13,20,20.8,87.0,996.5,0.5,0.0,0.0,0.0,0.002,0.2,0.039,0.002,14,0,1
2024-06-13,21,20.3,92.0,997.0,0.0,0.0,0.0,0.0,0.002,0.2,0.027,0.006,23,17,1
2024-06-13,22,20.2,92.0,997.1,0.0,0.0,0.0,0.0,0.002,0.2,0.029,0.006,12,0,1
2024-06-13,23,20.3,92.0,997.0,0.0,0.0,0.0,0.0,0.002,0.2,0.033,0.005,14,11,1
2024-06-14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.2,0.026,0.005,10,10,1
2024-06-14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.2,0.033,0.005,18,10,1
2024-06-14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.2,0.028,0.009,8,8,1
2024-06-14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.2,0.028,0.007,13,10,1
2024-06-14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.2,0.03,0.012,16,12,1
2024-06-14,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.2,0.04,0.01,9,8,1
2024-06-14,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.2,0.045,0.004,18,7,1
2024-06-14,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.2,0.043,0.006,20,9,1
